source,target,weight,lsrp
isophonics_149,schubert-winterreise_188,0.19375,"[(106, 227, 106)]"
isophonics_149,schubert-winterreise_189,0.3080357142857143,"[(106, 227, 106)]"
isophonics_149,schubert-winterreise_197,0.16193181818181818,"[(106, 10, 106)]"
isophonics_149,schubert-winterreise_198,0.375,"[(106, 227, 106, 10)]"
isophonics_149,schubert-winterreise_199,0.3080357142857143,"[(106, 227, 106)]"
isophonics_149,schubert-winterreise_200,0.375,"[(106, 227, 106, 10)]"
isophonics_149,schubert-winterreise_202,0.3080357142857143,"[(106, 227, 106)]"
isophonics_149,schubert-winterreise_203,0.11755952380952381,"[(106, 227, 106)]"
isophonics_149,schubert-winterreise_205,0.11755952380952381,"[(106, 227, 106)]"
isophonics_149,schubert-winterreise_209,0.39375,"[(106, 227, 106)]"
isophonics_150,isophonics_151,0.4583333333333333,"[(144, 227, 10)]"
isophonics_150,isophonics_156,0.26495726495726496,"[(144, 227, 10, 106)]"
isophonics_150,isophonics_160,0.13505747126436782,"[(106, 10, 131)]"
isophonics_150,isophonics_165,0.125,"[(227, 10, 106)]"
isophonics_150,isophonics_168,0.13020833333333331,"[(10, 106, 131)]"
isophonics_150,isophonics_170,0.13172043010752688,"[(238, 10, 106)]"
isophonics_150,isophonics_173,0.12280701754385964,"[(10, 106, 131)]"
isophonics_150,isophonics_174,0.1369047619047619,"[(227, 10, 106)]"
isophonics_150,isophonics_175,0.12083333333333332,"[(106, 10, 131)]"
isophonics_150,isophonics_182,0.14583333333333331,"[(227, 10, 106)]"
isophonics_150,isophonics_184,0.14855072463768115,"[(10, 106, 131)]"
isophonics_150,isophonics_185,0.18333333333333335,"[(238, 10, 106)]"
isophonics_150,isophonics_193,0.16825396825396824,"[(106, 10, 131, 291)]"
isophonics_150,isophonics_194,0.1261904761904762,"[(131, 144, 227), (106, 10, 131)]"
isophonics_150,isophonics_197,0.1717171717171717,"[(227, 10, 106, 131)]"
isophonics_150,isophonics_199,0.1111111111111111,"[(227, 10, 106)]"
isophonics_150,isophonics_200,0.12878787878787878,"[(227, 10, 106)]"
isophonics_150,isophonics_212,0.1433333333333333,"[(106, 10, 131)]"
isophonics_150,isophonics_216,0.13172043010752688,"[(106, 10, 131), (238, 10, 106)]"
isophonics_150,isophonics_217,0.14102564102564102,"[(227, 10, 106)]"
isophonics_150,isophonics_222,0.1515151515151515,"[(106, 131, 144)]"
isophonics_150,isophonics_223,0.14583333333333331,"[(106, 131, 144), (106, 10, 131)]"
isophonics_150,isophonics_224,0.13020833333333331,"[(227, 10, 106)]"
isophonics_150,isophonics_226,0.20833333333333331,"[(238, 10, 106)]"
isophonics_150,isophonics_229,0.2361111111111111,"[(131, 144, 227, 10)]"
isophonics_150,isophonics_230,0.16228070175438597,"[(106, 131, 144)]"
isophonics_150,isophonics_231,0.10875706214689265,"[(227, 10, 106)]"
isophonics_150,isophonics_235,0.16666666666666666,"[(227, 10, 106)]"
isophonics_150,isophonics_241,0.16228070175438597,"[(238, 10, 106)]"
isophonics_150,isophonics_242,0.1388888888888889,"[(227, 10, 106)]"
isophonics_150,isophonics_243,0.2222222222222222,"[(227, 10, 106, 131)]"
isophonics_150,isophonics_244,0.20202020202020202,"[(106, 131, 144, 227)]"
isophonics_150,isophonics_248,0.13333333333333333,"[(227, 10, 106)]"
isophonics_150,isophonics_257,0.1717171717171717,"[(291, 238, 10, 106)]"
isophonics_150,isophonics_265,0.26495726495726496,"[(227, 10, 106, 131)]"
isophonics_150,isophonics_270,0.10964912280701754,"[(106, 131, 144)]"
isophonics_150,isophonics_274,0.10833333333333334,"[(227, 10, 106)]"
isophonics_150,isophonics_276,0.16228070175438597,"[(10, 106, 131)]"
isophonics_150,isophonics_277,0.1388888888888889,"[(106, 131, 144), (238, 10, 106)]"
isophonics_150,isophonics_279,0.202991452991453,"[(131, 144, 227, 10, 106)]"
isophonics_150,isophonics_282,0.19047619047619047,"[(227, 10, 106)]"
isophonics_150,isophonics_283,0.15476190476190477,"[(227, 10, 106), (238, 10, 106)]"
isophonics_150,isophonics_288,0.12387387387387387,"[(106, 10, 131), (238, 10, 106), (10, 106, 131)]"
isophonics_150,isophonics_291,0.13505747126436782,"[(227, 10, 106)]"
isophonics_150,isophonics_295,0.16666666666666666,"[(227, 10, 106)]"
isophonics_150,isophonics_296,0.11821705426356588,"[(227, 10, 106)]"
isophonics_150,isophonics_297,0.16374269005847952,"[(227, 10, 106, 131)]"
isophonics_151,isophonics_156,0.4903846153846154,"[(144, 227, 10)]"
isophonics_151,isophonics_186,0.45,"[(227, 106, 144)]"
isophonics_151,isophonics_189,0.421875,"[(160, 227, 106)]"
isophonics_151,isophonics_194,0.41785714285714287,"[(227, 106, 144)]"
isophonics_151,isophonics_196,0.5416666666666666,"[(106, 160, 227, 106)]"
isophonics_151,isophonics_204,0.4375,"[(227, 106, 144)]"
isophonics_151,isophonics_229,0.46875,"[(144, 227, 10)]"
isophonics_151,isophonics_266,0.6,"[(106, 160, 227, 106)]"
isophonics_151,isophonics_279,0.41346153846153844,"[(144, 227, 10)]"
isophonics_151,isophonics_287,0.5425531914893617,"[(106, 160, 227, 106)]"
isophonics_152,isophonics_155,0.10054945054945055,"[(106, 227, 106)]"
isophonics_152,isophonics_156,0.17307692307692307,"[(106, 10, 106), (10, 106, 10), (106, 227, 106)]"
isophonics_152,isophonics_157,0.24358974358974358,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_159,0.1514423076923077,"[(106, 227, 106)]"
isophonics_152,isophonics_162,0.1514423076923077,"[(106, 227, 106)]"
isophonics_152,isophonics_164,0.14592760180995476,"[(40, 38, 10)]"
isophonics_152,isophonics_165,0.09935897435897437,"[(106, 10, 106), (106, 227, 106)]"
isophonics_152,isophonics_166,0.20769230769230768,"[(106, 10, 106)]"
isophonics_152,isophonics_167,0.1366396761133603,"[(106, 227, 106)]"
isophonics_152,isophonics_168,0.1045673076923077,"[(10, 106, 10)]"
isophonics_152,isophonics_174,0.11126373626373626,"[(106, 10, 106), (106, 227, 106)]"
isophonics_152,isophonics_175,0.09519230769230769,"[(106, 227, 106)]"
isophonics_152,isophonics_180,0.09257602862254025,"[(106, 10, 106)]"
isophonics_152,isophonics_181,0.10314685314685315,"[(106, 227, 106)]"
isophonics_152,isophonics_182,0.1201923076923077,"[(106, 227, 106)]"
isophonics_152,isophonics_183,0.14588859416445624,"[(147, 106, 238, 59)]"
isophonics_152,isophonics_184,0.12290969899665552,"[(10, 106, 40)]"
isophonics_152,isophonics_193,0.13406593406593406,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_194,0.10054945054945055,"[(106, 227, 106)]"
isophonics_152,isophonics_196,0.11858974358974358,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_200,0.13752913752913754,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_204,0.1201923076923077,"[(106, 227, 106)]"
isophonics_152,isophonics_212,0.1176923076923077,"[(106, 10, 106), (106, 227, 106)]"
isophonics_152,isophonics_216,0.10607940446650124,"[(106, 227, 106)]"
isophonics_152,isophonics_217,0.15384615384615385,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_220,0.3076923076923077,"[(38, 10, 106)]"
isophonics_152,isophonics_221,0.3076923076923077,"[(106, 227, 106)]"
isophonics_152,isophonics_223,0.1201923076923077,"[(106, 10, 106), (10, 106, 10)]"
isophonics_152,isophonics_231,0.08311603650586702,"[(10, 106, 10)]"
isophonics_152,isophonics_235,0.14102564102564102,"[(106, 10, 106)]"
isophonics_152,isophonics_242,0.11324786324786325,"[(10, 106, 10)]"
isophonics_152,isophonics_251,0.1366396761133603,"[(106, 227, 106)]"
isophonics_152,isophonics_261,0.1514423076923077,"[(96, 160, 40), (106, 227, 106)]"
isophonics_152,isophonics_265,0.17307692307692307,"[(106, 227, 106)]"
isophonics_152,isophonics_273,0.10314685314685315,"[(106, 10, 106)]"
isophonics_152,isophonics_274,0.0826923076923077,"[(106, 227, 106)]"
isophonics_152,isophonics_275,0.19405594405594406,"[(106, 227, 106)]"
isophonics_152,isophonics_276,0.18218623481781376,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_277,0.11324786324786325,"[(10, 106, 10), (106, 227, 106)]"
isophonics_152,isophonics_279,0.1282051282051282,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_280,0.13574660633484165,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_287,0.08960720130932898,"[(106, 227, 106)]"
isophonics_152,isophonics_288,0.09823284823284824,"[(106, 10, 106)]"
isophonics_152,isophonics_290,0.08496503496503496,"[(106, 10, 106)]"
isophonics_152,isophonics_291,0.10941644562334218,"[(38, 10, 106), (106, 227, 106)]"
isophonics_152,isophonics_294,0.09823284823284824,"[(106, 227, 106)]"
isophonics_152,isophonics_295,0.18803418803418803,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_296,0.12343470483005367,"[(10, 106, 40, 10)]"
isophonics_152,isophonics_297,0.12955465587044535,"[(10, 106, 10, 106)]"
isophonics_152,isophonics_298,0.4326923076923077,"[(106, 227, 106)]"
isophonics_152,jaah_3,0.09823284823284824,"[(106, 227, 106)]"
isophonics_152,jaah_20,0.12290969899665552,"[(147, 106, 238)]"
isophonics_152,jaah_29,0.1291208791208791,"[(106, 227, 106)]"
isophonics_152,jaah_30,0.09935897435897437,"[(106, 10, 106)]"
isophonics_152,jaah_39,0.0889423076923077,"[(106, 227, 106)]"
isophonics_152,jaah_52,0.1045673076923077,"[(106, 227, 106)]"
isophonics_152,jaah_55,0.12290969899665552,"[(106, 227, 106)]"
isophonics_152,jaah_70,0.06905594405594406,"[(106, 40, 38)]"
isophonics_152,schubert-winterreise_0,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_3,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_4,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_6,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_9,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_10,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_11,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_13,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_14,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_16,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_17,0.3576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_18,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_26,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_27,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_33,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_36,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_40,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_48,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_53,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_55,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_59,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_61,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_65,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_72,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_73,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_74,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_78,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_82,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_83,0.3576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_84,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_89,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_90,0.3576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_91,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_94,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_96,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_97,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_99,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_103,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_104,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_111,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_112,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_113,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_114,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_122,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_126,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_128,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_129,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_130,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_131,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_132,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_133,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_134,0.3576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_136,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_141,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_142,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_143,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_145,0.3576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_146,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_151,0.3576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_153,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_155,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_156,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_157,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_158,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_160,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_161,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_163,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_166,0.14102564102564102,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_167,0.12343470483005367,"[(10, 106, 10, 106)]"
isophonics_152,schubert-winterreise_168,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_170,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_171,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_172,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_173,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_177,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_181,0.1326923076923077,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_182,0.3576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_183,0.3576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_185,0.09615384615384616,"[(106, 40, 10)]"
isophonics_152,schubert-winterreise_186,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_188,0.1576923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_189,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_197,0.1258741258741259,"[(106, 10, 106)]"
isophonics_152,schubert-winterreise_198,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_199,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_200,0.2451923076923077,"[(106, 227, 106)]"
isophonics_152,schubert-winterreise_202,0.27197802197802196,"[(40, 38, 10), (106, 227, 106)]"
isophonics_152,schubert-winterreise_203,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_205,0.0815018315018315,"[(106, 227, 106), (147, 106, 238)]"
isophonics_152,schubert-winterreise_209,0.3576923076923077,"[(106, 227, 106)]"
isophonics_155,isophonics_156,0.15824175824175823,"[(106, 227, 106)]"
isophonics_155,isophonics_157,0.2238095238095238,"[(227, 106, 227, 106)]"
isophonics_155,isophonics_159,0.22767857142857142,"[(106, 227, 106, 219, 106)]"
isophonics_155,isophonics_162,0.27321428571428574,"[(227, 106, 227, 106, 227, 106)]"
isophonics_155,isophonics_165,0.28174603174603174,"[(106, 227, 106, 227, 106, 227, 106, 227, 106, 227)]"
isophonics_155,isophonics_167,0.40601503759398494,"[(106, 227, 106, 227, 106, 227, 106, 227, 106, 227)]"
isophonics_155,isophonics_168,0.08973214285714286,"[(219, 10, 219)]"
isophonics_155,isophonics_170,0.0912442396313364,"[(227, 227, 106)]"
isophonics_155,isophonics_174,0.19285714285714284,"[(106, 227, 106, 227, 106, 227)]"
isophonics_155,isophonics_175,0.10714285714285715,"[(227, 106, 227, 106)]"
isophonics_155,isophonics_179,0.17922077922077922,"[(227, 227, 106)]"
isophonics_155,isophonics_181,0.1471861471861472,"[(106, 227, 106, 227, 106)]"
isophonics_155,isophonics_182,0.21071428571428572,"[(227, 106, 227, 106, 227, 106)]"
isophonics_155,isophonics_194,0.11428571428571428,"[(227, 106, 227, 106)]"
isophonics_155,isophonics_196,0.07410714285714286,"[(106, 227, 106)]"
isophonics_155,isophonics_200,0.08831168831168831,"[(106, 227, 106)]"
isophonics_155,isophonics_204,0.14047619047619048,"[(227, 106, 227, 106)]"
isophonics_155,isophonics_212,0.24000000000000002,"[(106, 227, 106, 227, 106, 227, 106)]"
isophonics_155,isophonics_216,0.0912442396313364,"[(106, 227, 106)]"
isophonics_155,isophonics_217,0.10054945054945055,"[(106, 227, 106)]"
isophonics_155,isophonics_221,0.3904761904761905,"[(219, 219, 106, 227), (219, 106, 227, 106)]"
isophonics_155,isophonics_224,0.08973214285714286,"[(227, 227, 106)]"
isophonics_155,isophonics_235,0.1261904761904762,"[(227, 106, 227)]"
isophonics_155,isophonics_236,0.09642857142857142,"[(227, 106, 227)]"
isophonics_155,isophonics_242,0.09841269841269841,"[(227, 106, 219)]"
isophonics_155,isophonics_251,0.28421052631578947,"[(227, 106, 227, 106, 227, 106, 227), (106, 227, 106, 227, 106, 227, 106)]"
isophonics_155,isophonics_255,0.09285714285714286,"[(219, 219, 106)]"
isophonics_155,isophonics_261,0.31875,"[(219, 106, 227, 106, 219, 106, 227)]"
isophonics_155,isophonics_265,0.210989010989011,"[(227, 106, 227, 106)]"
isophonics_155,isophonics_274,0.22619047619047616,"[(106, 227, 106, 227, 106, 227, 106, 227, 106, 227)]"
isophonics_155,isophonics_275,0.17922077922077922,"[(227, 106, 227), (106, 227, 106)]"
isophonics_155,isophonics_277,0.1312169312169312,"[(227, 106, 227, 106)]"
isophonics_155,isophonics_279,0.16263736263736264,"[(219, 106, 227, 106, 219, 106)]"
isophonics_155,isophonics_280,0.08697478991596638,"[(106, 227, 106)]"
isophonics_155,isophonics_287,0.07477203647416414,"[(227, 106, 227), (106, 227, 106)]"
isophonics_155,isophonics_291,0.1891625615763547,"[(106, 227, 106, 227, 106, 227)]"
isophonics_155,isophonics_294,0.0833976833976834,"[(106, 219, 106), (106, 227, 106)]"
isophonics_155,isophonics_295,0.29444444444444445,"[(227, 106, 227, 106, 227, 106, 227)]"
isophonics_155,isophonics_296,0.07774086378737541,"[(106, 227, 106)]"
isophonics_155,isophonics_298,0.41785714285714287,"[(106, 227, 106)]"
isophonics_155,jaah_0,0.12610837438423644,"[(131, 35, 131, 219)]"
isophonics_155,jaah_1,0.14285714285714285,"[(106, 219, 106)]"
isophonics_155,jaah_3,0.0833976833976834,"[(106, 227, 106)]"
isophonics_155,jaah_4,0.10807453416149068,"[(219, 147, 106)]"
isophonics_155,jaah_7,0.05313111545988258,"[(219, 147, 106)]"
isophonics_155,jaah_10,0.16785714285714287,"[(42, 264, 227)]"
isophonics_155,jaah_15,0.06744730679156909,"[(219, 147, 106)]"
isophonics_155,jaah_25,0.06705069124423962,"[(131, 35, 131)]"
isophonics_155,jaah_27,0.07774086378737541,"[(219, 147, 106)]"
isophonics_155,jaah_29,0.15238095238095237,"[(106, 227, 106, 227)]"
isophonics_155,jaah_31,0.09841269841269841,"[(219, 147, 106)]"
isophonics_155,jaah_36,0.07857142857142857,"[(219, 147, 106)]"
isophonics_155,jaah_39,0.0988095238095238,"[(106, 227, 106, 227)]"
isophonics_155,jaah_41,0.058321060382916054,"[(219, 147, 106)]"
isophonics_155,jaah_45,0.08994708994708994,"[(263, 35, 131, 35, 131)]"
isophonics_155,jaah_47,0.07857142857142857,"[(42, 264, 227)]"
isophonics_155,jaah_52,0.08973214285714286,"[(106, 227, 106)]"
isophonics_155,jaah_53,0.049583600256245995,"[(219, 147, 106)]"
isophonics_155,jaah_55,0.10807453416149068,"[(106, 227, 106)]"
isophonics_155,jaah_56,0.09285714285714286,"[(219, 147, 106)]"
isophonics_155,jaah_59,0.050965250965250966,"[(219, 147, 106)]"
isophonics_155,jaah_67,0.06369047619047619,"[(219, 147, 106)]"
isophonics_155,jaah_70,0.054220779220779225,"[(219, 147, 106)]"
isophonics_155,jaah_73,0.04652462451973455,"[(219, 147, 106)]"
isophonics_155,jaah_74,0.06114982578397213,"[(219, 147, 106)]"
isophonics_155,jaah_75,0.060098522167487685,"[(42, 264, 227)]"
isophonics_155,jaah_78,0.0717032967032967,"[(219, 147, 106)]"
isophonics_155,jaah_80,0.05,"[(219, 147, 106)]"
isophonics_155,jaah_83,0.0761904761904762,"[(219, 147, 106)]"
isophonics_155,jaah_85,0.09642857142857142,"[(42, 264, 227)]"
isophonics_155,schubert-winterreise_4,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_11,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_14,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_17,0.4571428571428572,"[(106, 227, 106, 227)]"
isophonics_155,schubert-winterreise_26,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_27,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_33,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_36,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
isophonics_155,schubert-winterreise_40,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_53,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_55,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
isophonics_155,schubert-winterreise_59,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_61,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
isophonics_155,schubert-winterreise_65,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_73,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_74,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_78,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_83,0.4571428571428572,"[(106, 227, 106, 227)]"
isophonics_155,schubert-winterreise_90,0.4571428571428572,"[(106, 227, 106, 227)]"
isophonics_155,schubert-winterreise_97,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_99,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_111,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
isophonics_155,schubert-winterreise_112,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_113,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_114,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_126,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_128,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
isophonics_155,schubert-winterreise_129,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_130,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_131,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_132,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
isophonics_155,schubert-winterreise_133,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_134,0.4571428571428572,"[(106, 227, 106, 227)]"
isophonics_155,schubert-winterreise_145,0.4571428571428572,"[(106, 227, 106, 227)]"
isophonics_155,schubert-winterreise_151,0.4571428571428572,"[(106, 227, 106, 227)]"
isophonics_155,schubert-winterreise_153,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_158,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_160,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_163,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_166,0.1261904761904762,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_170,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
isophonics_155,schubert-winterreise_172,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_182,0.4571428571428572,"[(106, 227, 106, 227)]"
isophonics_155,schubert-winterreise_183,0.4571428571428572,"[(106, 227, 106, 227)]"
isophonics_155,schubert-winterreise_186,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_188,0.23809523809523808,"[(106, 227, 106, 227, 106)]"
isophonics_155,schubert-winterreise_189,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_198,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_199,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_200,0.23035714285714287,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_202,0.2571428571428571,"[(106, 227, 106)]"
isophonics_155,schubert-winterreise_203,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
isophonics_155,schubert-winterreise_205,0.06666666666666667,"[(227, 106, 219), (106, 227, 106), (219, 147, 106)]"
