source,target,weight
isophonics_167,schubert-winterreise_186,0.2982456140350877
isophonics_167,schubert-winterreise_187,0.1052631578947368
isophonics_167,schubert-winterreise_188,0.2982456140350877
isophonics_167,schubert-winterreise_189,0.2932330827067669
isophonics_167,schubert-winterreise_193,0.1052631578947368
isophonics_167,schubert-winterreise_198,0.2664473684210526
isophonics_167,schubert-winterreise_199,0.2932330827067669
isophonics_167,schubert-winterreise_200,0.2664473684210526
isophonics_167,schubert-winterreise_202,0.2932330827067669
isophonics_167,schubert-winterreise_203,0.1027568922305764
isophonics_167,schubert-winterreise_205,0.1027568922305764
isophonics_167,schubert-winterreise_209,0.5052631578947369
isophonics_168,isophonics_171,0.1314655172413793
isophonics_168,isophonics_173,0.1439144736842105
isophonics_168,isophonics_183,0.0985991379310344
isophonics_168,isophonics_184,0.1494565217391304
isophonics_168,isophonics_193,0.0897321428571428
isophonics_168,isophonics_196,0.078125
isophonics_168,isophonics_197,0.0923295454545454
isophonics_168,isophonics_200,0.0923295454545454
isophonics_168,isophonics_203,0.0952620967741935
isophonics_168,isophonics_217,0.1045673076923077
isophonics_168,isophonics_223,0.109375
isophonics_168,isophonics_231,0.1204978813559322
isophonics_168,isophonics_242,0.1024305555555555
isophonics_168,isophonics_243,0.1302083333333333
isophonics_168,isophonics_257,0.0923295454545454
isophonics_168,isophonics_259,0.146875
isophonics_168,isophonics_265,0.1622596153846154
isophonics_168,isophonics_268,0.125
isophonics_168,isophonics_270,0.0731907894736842
isophonics_168,isophonics_271,0.146875
isophonics_168,isophonics_276,0.1258223684210526
isophonics_168,isophonics_277,0.1024305555555555
isophonics_168,isophonics_279,0.0853365384615384
isophonics_168,isophonics_280,0.0909926470588235
isophonics_168,isophonics_288,0.116554054054054
isophonics_168,isophonics_295,0.1302083333333333
isophonics_168,isophonics_296,0.0817587209302325
isophonics_168,isophonics_297,0.0863486842105263
isophonics_168,schubert-winterreise_3,0.0817587209302325
isophonics_168,schubert-winterreise_10,0.0817587209302325
isophonics_168,schubert-winterreise_13,0.0817587209302325
isophonics_168,schubert-winterreise_36,0.0706845238095238
isophonics_168,schubert-winterreise_55,0.0706845238095238
isophonics_168,schubert-winterreise_61,0.0706845238095238
isophonics_168,schubert-winterreise_72,0.0817587209302325
isophonics_168,schubert-winterreise_103,0.0817587209302325
isophonics_168,schubert-winterreise_104,0.0817587209302325
isophonics_168,schubert-winterreise_111,0.0706845238095238
isophonics_168,schubert-winterreise_128,0.0706845238095238
isophonics_168,schubert-winterreise_132,0.0706845238095238
isophonics_168,schubert-winterreise_155,0.0817587209302325
isophonics_168,schubert-winterreise_161,0.0817587209302325
isophonics_168,schubert-winterreise_167,0.0817587209302325
isophonics_168,schubert-winterreise_170,0.0706845238095238
isophonics_168,schubert-winterreise_203,0.0706845238095238
isophonics_168,schubert-winterreise_205,0.0706845238095238
isophonics_170,isophonics_179,0.1847507331378299
isophonics_170,isophonics_185,0.1483870967741935
isophonics_170,isophonics_196,0.0796370967741935
isophonics_170,isophonics_198,0.1136044880785413
isophonics_170,isophonics_205,0.1179585941261434
isophonics_170,isophonics_208,0.1637717121588089
isophonics_170,isophonics_216,0.0967741935483871
isophonics_170,isophonics_220,0.3978494623655914
isophonics_170,isophonics_221,0.2983870967741935
isophonics_170,isophonics_223,0.1108870967741935
isophonics_170,isophonics_224,0.0952620967741935
isophonics_170,isophonics_226,0.2311827956989247
isophonics_170,isophonics_230,0.1273344651952461
isophonics_170,isophonics_231,0.1230180426462547
isophonics_170,isophonics_234,0.1847507331378299
isophonics_170,isophonics_241,0.1273344651952461
isophonics_170,isophonics_243,0.1317204301075268
isophonics_170,isophonics_244,0.1165689149560117
isophonics_170,isophonics_255,0.1311827956989247
isophonics_170,isophonics_257,0.1251221896383186
isophonics_170,isophonics_268,0.0952620967741935
isophonics_170,isophonics_271,0.1483870967741935
isophonics_170,isophonics_277,0.1039426523297491
isophonics_170,isophonics_279,0.1447477253928866
isophonics_170,isophonics_280,0.092504743833017
isophonics_170,isophonics_283,0.1198156682027649
isophonics_170,isophonics_287,0.1070693205216197
isophonics_170,isophonics_288,0.088927637314734
isophonics_170,isophonics_295,0.1317204301075268
isophonics_170,isophonics_297,0.0878607809847198
isophonics_170,schubert-winterreise_9,0.1554252199413489
isophonics_170,schubert-winterreise_82,0.1554252199413489
isophonics_170,schubert-winterreise_89,0.1554252199413489
isophonics_170,schubert-winterreise_142,0.1554252199413489
isophonics_170,schubert-winterreise_156,0.1554252199413489
isophonics_170,schubert-winterreise_157,0.1554252199413489
isophonics_170,schubert-winterreise_171,0.1554252199413489
isophonics_170,schubert-winterreise_173,0.1554252199413489
isophonics_170,schubert-winterreise_197,0.1554252199413489
isophonics_171,isophonics_183,0.1034482758620689
isophonics_171,isophonics_194,0.0945812807881773
isophonics_171,isophonics_196,0.0829741379310344
isophonics_171,isophonics_197,0.0971786833855799
isophonics_171,isophonics_222,0.1598746081504702
isophonics_171,isophonics_223,0.1142241379310344
isophonics_171,isophonics_228,0.1588669950738916
isophonics_171,isophonics_243,0.1350574712643678
isophonics_171,isophonics_265,0.1671087533156498
isophonics_171,isophonics_271,0.2022988505747126
isophonics_171,isophonics_276,0.1742286751361161
isophonics_171,isophonics_297,0.0911978221415608
isophonics_171,jaah_0,0.1034482758620689
isophonics_171,jaah_3,0.092264678471575
isophonics_171,jaah_29,0.1231527093596059
isophonics_171,jaah_39,0.0829741379310344
isophonics_171,jaah_57,0.0606527093596059
isophonics_171,jaah_74,0.0700168208578637
isophonics_171,jaah_79,0.068769592476489
isophonics_171,jaah_80,0.0588669950738916
isophonics_171,jaah_81,0.0811359026369168
isophonics_173,isophonics_175,0.0769736842105263
isophonics_173,isophonics_181,0.2547846889952153
isophonics_173,isophonics_184,0.1395881006864988
isophonics_173,isophonics_194,0.0823308270676691
isophonics_173,isophonics_196,0.0707236842105263
isophonics_173,isophonics_197,0.0849282296650717
isophonics_173,isophonics_203,0.1171477079796264
isophonics_173,isophonics_231,0.0648974130240856
isophonics_173,isophonics_236,0.0930451127819548
isophonics_173,isophonics_243,0.1228070175438596
isophonics_173,isophonics_257,0.0849282296650717
isophonics_173,isophonics_265,0.1548582995951417
isophonics_173,isophonics_268,0.1151315789473684
isophonics_173,isophonics_271,0.1394736842105263
isophonics_173,isophonics_276,0.1184210526315789
isophonics_173,isophonics_277,0.2217348927875243
isophonics_173,isophonics_288,0.1066856330014224
isophonics_173,isophonics_292,0.2590460526315789
isophonics_173,isophonics_294,0.0800142247510668
isophonics_173,isophonics_297,0.0789473684210526
isophonics_173,jaah_6,0.1019736842105263
isophonics_173,schubert-winterreise_36,0.0632832080200501
isophonics_173,schubert-winterreise_55,0.0632832080200501
isophonics_173,schubert-winterreise_61,0.0632832080200501
isophonics_173,schubert-winterreise_111,0.0632832080200501
isophonics_173,schubert-winterreise_128,0.0632832080200501
isophonics_173,schubert-winterreise_132,0.0632832080200501
isophonics_173,schubert-winterreise_170,0.0632832080200501
isophonics_173,schubert-winterreise_203,0.0632832080200501
isophonics_173,schubert-winterreise_205,0.0632832080200501
isophonics_174,isophonics_175,0.1517857142857143
isophonics_174,isophonics_180,0.1179401993355481
isophonics_174,isophonics_181,0.16504329004329
isophonics_174,isophonics_182,0.1934523809523809
isophonics_174,isophonics_193,0.1285714285714285
isophonics_174,isophonics_194,0.1285714285714285
isophonics_174,isophonics_196,0.0848214285714285
isophonics_174,isophonics_197,0.099025974025974
isophonics_174,isophonics_199,0.1355820105820105
isophonics_174,isophonics_200,0.198051948051948
isophonics_174,isophonics_204,0.1547619047619047
isophonics_174,isophonics_208,0.1689560439560439
isophonics_174,isophonics_212,0.265
isophonics_174,isophonics_216,0.1359447004608295
isophonics_174,isophonics_217,0.2225274725274725
isophonics_174,isophonics_218,0.1964285714285714
isophonics_174,isophonics_221,0.3035714285714285
isophonics_174,isophonics_223,0.1160714285714285
isophonics_174,isophonics_224,0.1674107142857143
isophonics_174,isophonics_229,0.1473214285714285
isophonics_174,isophonics_231,0.0789951573849878
isophonics_174,isophonics_235,0.2281746031746032
isophonics_174,isophonics_236,0.1071428571428571
isophonics_174,isophonics_242,0.1091269841269841
isophonics_174,isophonics_243,0.1369047619047619
isophonics_174,isophonics_245,0.1135714285714285
isophonics_174,isophonics_248,0.1726190476190476
isophonics_174,isophonics_251,0.2650375939849624
isophonics_174,isophonics_259,0.1535714285714285
isophonics_174,isophonics_261,0.1473214285714285
isophonics_174,isophonics_265,0.2252747252747252
isophonics_174,isophonics_273,0.099025974025974
isophonics_174,isophonics_274,0.1571428571428571
isophonics_174,isophonics_275,0.2532467532467533
isophonics_174,isophonics_276,0.1325187969924812
isophonics_174,isophonics_277,0.1455026455026455
isophonics_174,isophonics_279,0.092032967032967
isophonics_174,isophonics_280,0.1628151260504201
isophonics_174,isophonics_282,0.1607142857142857
isophonics_174,isophonics_283,0.1666666666666666
isophonics_174,isophonics_287,0.0854863221884498
isophonics_174,isophonics_288,0.1254826254826254
isophonics_174,isophonics_290,0.0808441558441558
isophonics_174,isophonics_291,0.3158866995073892
isophonics_174,isophonics_294,0.0941119691119691
isophonics_174,isophonics_295,0.365079365079365
isophonics_174,isophonics_296,0.1474252491694352
isophonics_174,isophonics_297,0.0930451127819548
isophonics_174,isophonics_298,0.5714285714285714
isophonics_174,jaah_3,0.1254826254826254
isophonics_174,jaah_29,0.2083333333333333
isophonics_174,jaah_30,0.0952380952380952
isophonics_174,jaah_39,0.1413690476190476
isophonics_174,jaah_43,0.0964285714285714
isophonics_174,jaah_52,0.1004464285714285
isophonics_174,jaah_55,0.1187888198757763
isophonics_174,jaah_72,0.1473214285714285
isophonics_174,schubert-winterreise_3,0.0884551495016611
isophonics_174,schubert-winterreise_4,0.1369047619047619
isophonics_174,schubert-winterreise_9,0.1217532467532467
isophonics_174,schubert-winterreise_10,0.0884551495016611
isophonics_174,schubert-winterreise_11,0.1369047619047619
isophonics_174,schubert-winterreise_13,0.0884551495016611
isophonics_174,schubert-winterreise_14,0.1369047619047619
isophonics_174,schubert-winterreise_16,0.1285714285714285
isophonics_174,schubert-winterreise_17,0.4714285714285714
isophonics_174,schubert-winterreise_18,0.1285714285714285
isophonics_174,schubert-winterreise_26,0.2559523809523809
isophonics_174,schubert-winterreise_27,0.2678571428571428
isophonics_174,schubert-winterreise_33,0.2678571428571428
isophonics_174,schubert-winterreise_36,0.1031746031746031
isophonics_174,schubert-winterreise_40,0.3214285714285714
isophonics_174,schubert-winterreise_48,0.1285714285714285
isophonics_174,schubert-winterreise_53,0.3214285714285714
isophonics_174,schubert-winterreise_55,0.1031746031746031
isophonics_174,schubert-winterreise_59,0.3214285714285714
isophonics_174,schubert-winterreise_61,0.1031746031746031
isophonics_174,schubert-winterreise_65,0.2559523809523809
isophonics_174,schubert-winterreise_72,0.0884551495016611
isophonics_174,schubert-winterreise_73,0.2678571428571428
isophonics_174,schubert-winterreise_74,0.2559523809523809
isophonics_174,schubert-winterreise_78,0.1369047619047619
isophonics_174,schubert-winterreise_82,0.1217532467532467
isophonics_174,schubert-winterreise_83,0.4714285714285714
isophonics_174,schubert-winterreise_84,0.1285714285714285
isophonics_174,schubert-winterreise_89,0.1217532467532467
isophonics_174,schubert-winterreise_90,0.4714285714285714
isophonics_174,schubert-winterreise_91,0.1285714285714285
isophonics_174,schubert-winterreise_96,0.1285714285714285
isophonics_174,schubert-winterreise_97,0.1369047619047619
isophonics_174,schubert-winterreise_99,0.1369047619047619
isophonics_174,schubert-winterreise_103,0.0884551495016611
isophonics_174,schubert-winterreise_104,0.0884551495016611
isophonics_174,schubert-winterreise_111,0.1031746031746031
isophonics_174,schubert-winterreise_112,0.2559523809523809
isophonics_174,schubert-winterreise_113,0.2559523809523809
isophonics_174,schubert-winterreise_114,0.3214285714285714
isophonics_174,schubert-winterreise_126,0.3214285714285714
isophonics_174,schubert-winterreise_128,0.1031746031746031
isophonics_174,schubert-winterreise_129,0.2559523809523809
isophonics_174,schubert-winterreise_130,0.3214285714285714
isophonics_174,schubert-winterreise_131,0.2678571428571428
isophonics_174,schubert-winterreise_132,0.1031746031746031
isophonics_174,schubert-winterreise_133,0.2678571428571428
isophonics_174,schubert-winterreise_134,0.4714285714285714
isophonics_174,schubert-winterreise_136,0.1285714285714285
isophonics_174,schubert-winterreise_141,0.1285714285714285
isophonics_174,schubert-winterreise_142,0.1217532467532467
isophonics_174,schubert-winterreise_145,0.4714285714285714
isophonics_174,schubert-winterreise_151,0.4714285714285714
isophonics_174,schubert-winterreise_153,0.2678571428571428
isophonics_174,schubert-winterreise_155,0.0884551495016611
isophonics_174,schubert-winterreise_156,0.1217532467532467
isophonics_174,schubert-winterreise_157,0.1217532467532467
isophonics_174,schubert-winterreise_158,0.1369047619047619
isophonics_174,schubert-winterreise_160,0.1369047619047619
isophonics_174,schubert-winterreise_161,0.0884551495016611
isophonics_174,schubert-winterreise_163,0.2559523809523809
isophonics_174,schubert-winterreise_166,0.1369047619047619
isophonics_174,schubert-winterreise_167,0.0884551495016611
isophonics_174,schubert-winterreise_170,0.1031746031746031
isophonics_174,schubert-winterreise_171,0.1217532467532467
isophonics_174,schubert-winterreise_172,0.3214285714285714
isophonics_174,schubert-winterreise_173,0.1217532467532467
isophonics_174,schubert-winterreise_181,0.1285714285714285
isophonics_174,schubert-winterreise_182,0.4714285714285714
isophonics_174,schubert-winterreise_183,0.4714285714285714
isophonics_174,schubert-winterreise_186,0.2559523809523809
isophonics_174,schubert-winterreise_188,0.2559523809523809
isophonics_174,schubert-winterreise_189,0.2678571428571428
isophonics_174,schubert-winterreise_197,0.1217532467532467
isophonics_174,schubert-winterreise_198,0.3214285714285714
isophonics_174,schubert-winterreise_199,0.2678571428571428
isophonics_174,schubert-winterreise_200,0.3214285714285714
isophonics_174,schubert-winterreise_202,0.2678571428571428
isophonics_174,schubert-winterreise_203,0.1031746031746031
isophonics_174,schubert-winterreise_205,0.1031746031746031
isophonics_174,schubert-winterreise_209,0.4714285714285714
isophonics_175,isophonics_181,0.1106060606060606
isophonics_175,isophonics_182,0.1333333333333333
isophonics_175,isophonics_193,0.1339285714285714
isophonics_175,isophonics_194,0.1071428571428571
isophonics_175,isophonics_196,0.06875
isophonics_175,isophonics_200,0.1106060606060606
isophonics_175,isophonics_204,0.1333333333333333
isophonics_175,isophonics_208,0.1528846153846154
isophonics_175,isophonics_212,0.1625
isophonics_175,isophonics_216,0.0858870967741935
isophonics_175,isophonics_217,0.1269230769230769
isophonics_175,isophonics_221,0.2875
isophonics_175,isophonics_223,0.1
isophonics_175,isophonics_224,0.084375
isophonics_175,isophonics_231,0.0629237288135593
isophonics_175,isophonics_235,0.1208333333333333
isophonics_175,isophonics_236,0.0910714285714285
isophonics_175,isophonics_242,0.124074074074074
isophonics_175,isophonics_244,0.1056818181818181
isophonics_175,isophonics_251,0.1552631578947368
isophonics_175,isophonics_261,0.13125
isophonics_175,isophonics_265,0.2038461538461538
isophonics_175,isophonics_266,0.1124999999999999
isophonics_175,isophonics_271,0.1375
isophonics_175,isophonics_274,0.0833333333333333
isophonics_175,isophonics_275,0.3477272727272727
isophonics_175,isophonics_277,0.124074074074074
isophonics_175,isophonics_279,0.0759615384615384
isophonics_175,isophonics_280,0.1088235294117647
isophonics_175,isophonics_282,0.1446428571428571
isophonics_175,isophonics_287,0.0925531914893617
isophonics_175,isophonics_288,0.1560810810810811
isophonics_175,isophonics_291,0.1189655172413793
isophonics_175,isophonics_294,0.0780405405405405
isophonics_175,isophonics_295,0.1611111111111111
isophonics_175,isophonics_296,0.0965116279069767
isophonics_175,isophonics_297,0.1026315789473684
isophonics_175,isophonics_298,0.55
isophonics_175,jaah_3,0.0780405405405405
isophonics_175,jaah_29,0.1089285714285714
isophonics_175,jaah_39,0.06875
isophonics_175,jaah_52,0.084375
isophonics_175,jaah_55,0.1027173913043478
isophonics_175,schubert-winterreise_4,0.1208333333333333
isophonics_175,schubert-winterreise_11,0.1208333333333333
isophonics_175,schubert-winterreise_14,0.1208333333333333
isophonics_175,schubert-winterreise_17,0.3374999999999999
isophonics_175,schubert-winterreise_26,0.1833333333333333
isophonics_175,schubert-winterreise_27,0.2517857142857143
isophonics_175,schubert-winterreise_33,0.2517857142857143
isophonics_175,schubert-winterreise_36,0.0613095238095238
isophonics_175,schubert-winterreise_40,0.3
isophonics_175,schubert-winterreise_53,0.3
isophonics_175,schubert-winterreise_55,0.0613095238095238
isophonics_175,schubert-winterreise_59,0.3
isophonics_175,schubert-winterreise_61,0.0613095238095238
isophonics_175,schubert-winterreise_65,0.1833333333333333
isophonics_175,schubert-winterreise_73,0.2517857142857143
isophonics_175,schubert-winterreise_74,0.1833333333333333
isophonics_175,schubert-winterreise_78,0.1208333333333333
isophonics_175,schubert-winterreise_83,0.3374999999999999
isophonics_175,schubert-winterreise_90,0.3374999999999999
isophonics_175,schubert-winterreise_97,0.1208333333333333
isophonics_175,schubert-winterreise_99,0.1208333333333333
isophonics_175,schubert-winterreise_111,0.0613095238095238
isophonics_175,schubert-winterreise_112,0.1833333333333333
isophonics_175,schubert-winterreise_113,0.1833333333333333
isophonics_175,schubert-winterreise_114,0.3
isophonics_175,schubert-winterreise_126,0.3
isophonics_175,schubert-winterreise_128,0.0613095238095238
isophonics_175,schubert-winterreise_129,0.1833333333333333
isophonics_175,schubert-winterreise_130,0.3
isophonics_175,schubert-winterreise_131,0.2517857142857143
isophonics_175,schubert-winterreise_132,0.0613095238095238
isophonics_175,schubert-winterreise_133,0.2517857142857143
isophonics_175,schubert-winterreise_134,0.3374999999999999
isophonics_175,schubert-winterreise_145,0.3374999999999999
isophonics_175,schubert-winterreise_151,0.3374999999999999
isophonics_175,schubert-winterreise_153,0.2517857142857143
isophonics_175,schubert-winterreise_158,0.1208333333333333
isophonics_175,schubert-winterreise_160,0.1208333333333333
isophonics_175,schubert-winterreise_163,0.1833333333333333
isophonics_175,schubert-winterreise_166,0.1208333333333333
isophonics_175,schubert-winterreise_170,0.0613095238095238
isophonics_175,schubert-winterreise_172,0.3
isophonics_175,schubert-winterreise_182,0.3374999999999999
isophonics_175,schubert-winterreise_183,0.3374999999999999
isophonics_175,schubert-winterreise_186,0.1833333333333333
isophonics_175,schubert-winterreise_188,0.1833333333333333
isophonics_175,schubert-winterreise_189,0.2517857142857143
isophonics_175,schubert-winterreise_198,0.3
isophonics_175,schubert-winterreise_199,0.2517857142857143
isophonics_175,schubert-winterreise_200,0.3
isophonics_175,schubert-winterreise_202,0.2517857142857143
isophonics_175,schubert-winterreise_203,0.0613095238095238
isophonics_175,schubert-winterreise_205,0.0613095238095238
isophonics_175,schubert-winterreise_209,0.3374999999999999
isophonics_178,jaah_23,0.134375
isophonics_178,jaah_63,0.203030303030303
isophonics_179,isophonics_204,0.2651515151515151
isophonics_179,isophonics_221,0.3863636363636363
isophonics_179,isophonics_224,0.1832386363636363
isophonics_179,isophonics_234,0.2727272727272727
isophonics_179,isophonics_244,0.2045454545454545
isophonics_180,isophonics_183,0.086607858861267
isophonics_180,isophonics_193,0.1036544850498338
isophonics_180,isophonics_196,0.0881782945736434
isophonics_180,isophonics_199,0.0626614987080103
isophonics_180,isophonics_200,0.1071176885130373
isophonics_180,isophonics_204,0.1623062015503876
isophonics_180,isophonics_212,0.0948837209302325
isophonics_180,isophonics_213,0.1598837209302325
isophonics_180,isophonics_216,0.0832708177044261
isophonics_180,isophonics_217,0.1234347048300536
isophonics_180,isophonics_218,0.1715116279069767
isophonics_180,isophonics_223,0.1298449612403101
isophonics_180,isophonics_224,0.1090116279069767
isophonics_180,isophonics_231,0.0603074497437918
isophonics_180,isophonics_235,0.1182170542635658
isophonics_180,isophonics_236,0.1179401993355481
isophonics_180,isophonics_248,0.0848837209302325
isophonics_180,isophonics_251,0.1138310893512851
isophonics_180,isophonics_273,0.080338266384778
isophonics_180,isophonics_274,0.0598837209302325
isophonics_180,isophonics_275,0.1712473572938689
isophonics_180,isophonics_276,0.1138310893512851
isophonics_180,isophonics_279,0.073345259391771
isophonics_180,isophonics_280,0.1053351573187414
isophonics_180,isophonics_283,0.1063122923588039
isophonics_180,isophonics_287,0.0667986145472538
isophonics_180,isophonics_288,0.1005656819610308
isophonics_180,isophonics_290,0.0621564482029598
isophonics_180,isophonics_291,0.086607858861267
isophonics_180,isophonics_294,0.0754242614707731
isophonics_180,isophonics_295,0.1182170542635658
isophonics_180,isophonics_296,0.0697674418604651
isophonics_180,isophonics_297,0.0743574051407588
isophonics_180,isophonics_298,0.4098837209302325
isophonics_180,jaah_21,0.1717758985200845
isophonics_180,jaah_25,0.0590772693173293
isophonics_180,jaah_29,0.1063122923588039
isophonics_180,jaah_30,0.0765503875968992
isophonics_180,jaah_39,0.0661337209302325
isophonics_180,jaah_43,0.0777408637873754
isophonics_180,jaah_52,0.1362645348837209
isophonics_180,jaah_55,0.1001011122345803
isophonics_180,jaah_66,0.0835486649440137
isophonics_180,jaah_72,0.1286337209302325
isophonics_180,jaah_74,0.0531764038570618
isophonics_180,jaah_79,0.0519291754756871
isophonics_180,jaah_80,0.0420265780730897
isophonics_180,jaah_85,0.0884551495016611
isophonics_180,jaah_86,0.053402239448751
isophonics_180,schubert-winterreise_0,0.097793679189028
isophonics_180,schubert-winterreise_3,0.0697674418604651
isophonics_180,schubert-winterreise_6,0.097793679189028
isophonics_180,schubert-winterreise_9,0.1030655391120507
isophonics_180,schubert-winterreise_10,0.0697674418604651
isophonics_180,schubert-winterreise_13,0.0697674418604651
isophonics_180,schubert-winterreise_16,0.1098837209302325
isophonics_180,schubert-winterreise_18,0.1098837209302325
isophonics_180,schubert-winterreise_29,0.2283298097251585
isophonics_180,schubert-winterreise_36,0.0586932447397563
isophonics_180,schubert-winterreise_41,0.2283298097251585
isophonics_180,schubert-winterreise_48,0.1098837209302325
isophonics_180,schubert-winterreise_49,0.2283298097251585
isophonics_180,schubert-winterreise_55,0.0586932447397563
isophonics_180,schubert-winterreise_61,0.0586932447397563
isophonics_180,schubert-winterreise_67,0.2283298097251585
isophonics_180,schubert-winterreise_70,0.2283298097251585
isophonics_180,schubert-winterreise_72,0.0697674418604651
isophonics_180,schubert-winterreise_82,0.1030655391120507
isophonics_180,schubert-winterreise_84,0.1098837209302325
isophonics_180,schubert-winterreise_89,0.1030655391120507
isophonics_180,schubert-winterreise_91,0.1098837209302325
isophonics_180,schubert-winterreise_92,0.2283298097251585
isophonics_180,schubert-winterreise_94,0.097793679189028
isophonics_180,schubert-winterreise_96,0.1098837209302325
isophonics_180,schubert-winterreise_103,0.0697674418604651
isophonics_180,schubert-winterreise_104,0.0697674418604651
isophonics_180,schubert-winterreise_111,0.0586932447397563
isophonics_180,schubert-winterreise_120,0.2283298097251585
isophonics_180,schubert-winterreise_122,0.097793679189028
isophonics_180,schubert-winterreise_128,0.0586932447397563
isophonics_180,schubert-winterreise_132,0.0586932447397563
isophonics_180,schubert-winterreise_136,0.1098837209302325
isophonics_180,schubert-winterreise_141,0.1098837209302325
isophonics_180,schubert-winterreise_142,0.1030655391120507
isophonics_180,schubert-winterreise_143,0.097793679189028
isophonics_180,schubert-winterreise_146,0.097793679189028
isophonics_180,schubert-winterreise_155,0.0697674418604651
isophonics_180,schubert-winterreise_156,0.1030655391120507
isophonics_180,schubert-winterreise_157,0.1030655391120507
isophonics_180,schubert-winterreise_161,0.0697674418604651
isophonics_180,schubert-winterreise_167,0.0697674418604651
isophonics_180,schubert-winterreise_168,0.097793679189028
isophonics_180,schubert-winterreise_170,0.0586932447397563
isophonics_180,schubert-winterreise_171,0.1030655391120507
isophonics_180,schubert-winterreise_173,0.1030655391120507
isophonics_180,schubert-winterreise_177,0.097793679189028
isophonics_180,schubert-winterreise_181,0.1098837209302325
isophonics_180,schubert-winterreise_185,0.097793679189028
isophonics_180,schubert-winterreise_191,0.2283298097251585
isophonics_180,schubert-winterreise_194,0.2283298097251585
isophonics_180,schubert-winterreise_197,0.1030655391120507
isophonics_180,schubert-winterreise_203,0.0586932447397563
isophonics_180,schubert-winterreise_205,0.0586932447397563
isophonics_181,isophonics_182,0.1799242424242424
isophonics_181,isophonics_185,0.2909090909090909
isophonics_181,isophonics_194,0.1177489177489177
isophonics_181,isophonics_196,0.0767045454545454
isophonics_181,isophonics_200,0.0909090909090909
isophonics_181,isophonics_203,0.1251221896383186
isophonics_181,isophonics_204,0.1439393939393939
isophonics_181,isophonics_212,0.1757575757575757
isophonics_181,isophonics_216,0.093841642228739
isophonics_181,isophonics_217,0.1031468531468531
isophonics_181,isophonics_221,0.2954545454545454
isophonics_181,isophonics_231,0.0708782742681047
isophonics_181,isophonics_235,0.1287878787878787
isophonics_181,isophonics_236,0.099025974025974
isophonics_181,isophonics_251,0.2073365231259968
isophonics_181,isophonics_261,0.1392045454545454
isophonics_181,isophonics_265,0.2144522144522144
isophonics_181,isophonics_266,0.1204545454545454
isophonics_181,isophonics_274,0.1174242424242424
isophonics_181,isophonics_275,0.1818181818181818
isophonics_181,isophonics_277,0.2356902356902356
isophonics_181,isophonics_279,0.0839160839160839
isophonics_181,isophonics_280,0.0895721925133689
isophonics_181,isophonics_287,0.0773694390715667
isophonics_181,isophonics_288,0.1146601146601146
isophonics_181,isophonics_291,0.1619644723092999
isophonics_181,isophonics_292,0.5232007575757576
isophonics_181,isophonics_294,0.085995085995086
isophonics_181,isophonics_295,0.2146464646464646
isophonics_181,isophonics_296,0.080338266384778
isophonics_181,isophonics_298,0.4204545454545454
isophonics_181,jaah_3,0.085995085995086
isophonics_181,jaah_23,0.0548295454545454
isophonics_181,jaah_29,0.1558441558441558
isophonics_181,jaah_39,0.1022727272727272
isophonics_181,jaah_52,0.0923295454545454
isophonics_181,jaah_55,0.1106719367588932
isophonics_181,schubert-winterreise_4,0.1287878787878787
isophonics_181,schubert-winterreise_11,0.1287878787878787
isophonics_181,schubert-winterreise_14,0.1287878787878787
isophonics_181,schubert-winterreise_17,0.4606060606060606
isophonics_181,schubert-winterreise_26,0.2424242424242424
isophonics_181,schubert-winterreise_27,0.2597402597402597
isophonics_181,schubert-winterreise_33,0.2597402597402597
isophonics_181,schubert-winterreise_36,0.0692640692640692
isophonics_181,schubert-winterreise_40,0.2329545454545454
isophonics_181,schubert-winterreise_53,0.2329545454545454
isophonics_181,schubert-winterreise_55,0.0692640692640692
isophonics_181,schubert-winterreise_59,0.2329545454545454
isophonics_181,schubert-winterreise_61,0.0692640692640692
isophonics_181,schubert-winterreise_65,0.2424242424242424
isophonics_181,schubert-winterreise_73,0.2597402597402597
isophonics_181,schubert-winterreise_74,0.2424242424242424
isophonics_181,schubert-winterreise_78,0.1287878787878787
isophonics_181,schubert-winterreise_83,0.4606060606060606
isophonics_181,schubert-winterreise_90,0.4606060606060606
isophonics_181,schubert-winterreise_97,0.1287878787878787
isophonics_181,schubert-winterreise_99,0.1287878787878787
isophonics_181,schubert-winterreise_111,0.0692640692640692
isophonics_181,schubert-winterreise_112,0.2424242424242424
isophonics_181,schubert-winterreise_113,0.2424242424242424
isophonics_181,schubert-winterreise_114,0.2329545454545454
isophonics_181,schubert-winterreise_126,0.2329545454545454
isophonics_181,schubert-winterreise_128,0.0692640692640692
isophonics_181,schubert-winterreise_129,0.2424242424242424
isophonics_181,schubert-winterreise_130,0.2329545454545454
isophonics_181,schubert-winterreise_131,0.2597402597402597
isophonics_181,schubert-winterreise_132,0.0692640692640692
isophonics_181,schubert-winterreise_133,0.2597402597402597
isophonics_181,schubert-winterreise_134,0.4606060606060606
isophonics_181,schubert-winterreise_145,0.4606060606060606
isophonics_181,schubert-winterreise_151,0.4606060606060606
isophonics_181,schubert-winterreise_153,0.2597402597402597
isophonics_181,schubert-winterreise_158,0.1287878787878787
isophonics_181,schubert-winterreise_160,0.1287878787878787
